Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Stint,FreshTyre,Position,IsAccurate,TrackStatus,IsPersonalBest
HUL,27,48.0,0 days 00:01:16.570000,0 days 00:00:21.767000,0 days 00:00:24.331000,0 days 00:00:30.472000,239.0,275.0,276.0,300.0,MEDIUM,28.0,3.0,False,12.0,True,1,True
HUL,27,49.0,0 days 00:01:16.624000,0 days 00:00:21.831000,0 days 00:00:24.246000,0 days 00:00:30.547000,239.0,275.0,277.0,301.0,MEDIUM,29.0,3.0,False,12.0,True,1,False
HUL,27,50.0,0 days 00:01:16.284000,0 days 00:00:21.734000,0 days 00:00:24.221000,0 days 00:00:30.329000,241.0,275.0,277.0,303.0,MEDIUM,30.0,3.0,False,12.0,True,1,True
HUL,27,51.0,0 days 00:01:34.240000,0 days 00:00:21.780000,0 days 00:00:31.447000,0 days 00:00:41.013000,240.0,261.0,241.0,315.0,MEDIUM,31.0,3.0,False,11.0,False,16,False
HUL,27,52.0,0 days 00:01:35.836000,0 days 00:00:30.301000,0 days 00:00:32.742000,0 days 00:00:32.793000,224.0,211.0,276.0,287.0,MEDIUM,32.0,3.0,False,11.0,False,671,False
HUL,27,53.0,0 days 00:01:17.497000,0 days 00:00:22.355000,0 days 00:00:24.527000,0 days 00:00:30.615000,243.0,276.0,278.0,306.0,MEDIUM,33.0,3.0,False,11.0,True,1,False
HUL,27,54.0,0 days 00:01:17.079000,0 days 00:00:22.182000,0 days 00:00:24.341000,0 days 00:00:30.556000,240.0,276.0,279.0,304.0,MEDIUM,34.0,3.0,False,11.0,True,1,False
HUL,27,55.0,0 days 00:01:16.458000,0 days 00:00:21.645000,0 days 00:00:24.395000,0 days 00:00:30.418000,240.0,276.0,277.0,304.0,MEDIUM,35.0,3.0,False,11.0,True,1,False
HUL,27,56.0,0 days 00:01:16.510000,0 days 00:00:21.778000,0 days 00:00:24.269000,0 days 00:00:30.463000,242.0,276.0,277.0,302.0,MEDIUM,36.0,3.0,False,11.0,True,1,False
HUL,27,57.0,0 days 00:01:16.275000,0 days 00:00:21.619000,0 days 00:00:24.145000,0 days 00:00:30.511000,242.0,275.0,278.0,303.0,MEDIUM,37.0,3.0,False,11.0,True,1,True
HUL,27,58.0,0 days 00:01:17.057000,0 days 00:00:21.691000,0 days 00:00:24.968000,0 days 00:00:30.398000,243.0,277.0,278.0,305.0,MEDIUM,38.0,3.0,False,11.0,True,1,False
HUL,27,59.0,0 days 00:01:16.329000,0 days 00:00:21.761000,0 days 00:00:24.201000,0 days 00:00:30.367000,242.0,277.0,277.0,305.0,MEDIUM,39.0,3.0,False,11.0,True,1,False
HUL,27,60.0,0 days 00:01:25.706000,0 days 00:00:29.211000,0 days 00:00:25.694000,0 days 00:00:30.801000,233.0,273.0,274.0,298.0,MEDIUM,40.0,3.0,False,11.0,True,12,False
HUL,27,61.0,0 days 00:01:16.885000,0 days 00:00:21.970000,0 days 00:00:24.402000,0 days 00:00:30.513000,242.0,276.0,276.0,301.0,MEDIUM,41.0,3.0,False,11.0,True,1,False
HUL,27,62.0,0 days 00:01:18.443000,0 days 00:00:22.081000,0 days 00:00:25.434000,0 days 00:00:30.928000,243.0,283.0,264.0,316.0,MEDIUM,42.0,3.0,False,11.0,True,1,False
HUL,27,63.0,0 days 00:01:17.020000,0 days 00:00:22.660000,0 days 00:00:24.269000,0 days 00:00:30.091000,245.0,280.0,285.0,330.0,MEDIUM,43.0,3.0,False,11.0,True,1,False
HUL,27,64.0,0 days 00:01:17.186000,0 days 00:00:21.872000,0 days 00:00:24.443000,0 days 00:00:30.871000,237.0,278.0,283.0,324.0,MEDIUM,44.0,3.0,False,12.0,True,1,False
HUL,27,65.0,0 days 00:01:16.453000,0 days 00:00:22.349000,0 days 00:00:24.238000,0 days 00:00:29.866000,238.0,284.0,277.0,332.0,MEDIUM,45.0,3.0,False,12.0,True,1,False
HUL,27,66.0,0 days 00:01:19.586000,0 days 00:00:24.661000,0 days 00:00:24.596000,0 days 00:00:30.329000,238.0,282.0,289.0,334.0,MEDIUM,46.0,3.0,False,12.0,True,1,False
VER,3,1.0,0 days 00:01:29.924000,,0 days 00:00:26.974000,0 days 00:00:32.019000,232.0,280.0,268.0,321.0,SOFT,6.0,1.0,False,5.0,False,1,False
VER,3,2.0,0 days 00:01:20.276000,0 days 00:00:23.286000,0 days 00:00:25.745000,0 days 00:00:31.245000,235.0,277.0,280.0,314.0,SOFT,7.0,1.0,False,4.0,True,1,True
VER,3,3.0,0 days 00:01:19.617000,0 days 00:00:23.159000,0 days 00:00:25.506000,0 days 00:00:30.952000,234.0,278.0,286.0,309.0,SOFT,8.0,1.0,False,4.0,True,1,True
VER,3,4.0,0 days 00:01:17.834000,0 days 00:00:22.523000,0 days 00:00:24.889000,0 days 00:00:30.422000,235.0,279.0,286.0,316.0,SOFT,9.0,1.0,False,4.0,True,1,True
VER,3,5.0,0 days 00:01:17.221000,0 days 00:00:22.183000,0 days 00:00:24.715000,0 days 00:00:30.323000,240.0,280.0,287.0,319.0,SOFT,10.0,1.0,False,4.0,True,1,True
VER,3,6.0,0 days 00:01:17.206000,0 days 00:00:22.242000,0 days 00:00:24.672000,0 days 00:00:30.292000,238.0,280.0,288.0,317.0,SOFT,11.0,1.0,False,4.0,True,1,True
VER,3,7.0,0 days 00:01:16.674000,0 days 00:00:22.060000,0 days 00:00:24.508000,0 days 00:00:30.106000,241.0,281.0,287.0,320.0,SOFT,12.0,1.0,False,4.0,True,1,True
VER,3,8.0,0 days 00:01:16.576000,0 days 00:00:22.212000,0 days 00:00:24.496000,0 days 00:00:29.868000,238.0,281.0,296.0,322.0,SOFT,13.0,1.0,False,4.0,True,1,True
VER,3,9.0,0 days 00:01:16.804000,0 days 00:00:22.075000,0 days 00:00:24.446000,0 days 00:00:30.283000,238.0,276.0,274.0,303.0,SOFT,14.0,1.0,False,3.0,True,1,False
VER,3,10.0,0 days 00:01:16.459000,0 days 00:00:21.846000,0 days 00:00:24.456000,0 days 00:00:30.157000,235.0,274.0,280.0,304.0,SOFT,15.0,1.0,False,3.0,True,1,True
VER,3,11.0,0 days 00:01:16.497000,0 days 00:00:21.643000,0 days 00:00:24.369000,0 days 00:00:30.485000,240.0,272.0,278.0,300.0,SOFT,16.0,1.0,False,3.0,True,1,False
VER,3,12.0,0 days 00:01:16.352000,0 days 00:00:21.694000,0 days 00:00:24.341000,0 days 00:00:30.317000,237.0,274.0,280.0,301.0,SOFT,17.0,1.0,False,3.0,True,1,True
VER,3,13.0,0 days 00:01:16.532000,0 days 00:00:21.640000,0 days 00:00:24.386000,0 days 00:00:30.506000,238.0,272.0,280.0,303.0,SOFT,18.0,1.0,False,3.0,True,12,False
VER,3,14.0,0 days 00:01:16.372000,0 days 00:00:21.585000,0 days 00:00:24.268000,0 days 00:00:30.519000,238.0,275.0,281.0,306.0,SOFT,19.0,1.0,False,3.0,True,21,False
VER,3,15.0,0 days 00:01:16.174000,0 days 00:00:21.657000,0 days 00:00:24.367000,0 days 00:00:30.150000,238.0,276.0,281.0,311.0,SOFT,20.0,1.0,False,3.0,True,1,True
VER,3,16.0,0 days 00:01:16.132000,0 days 00:00:21.671000,0 days 00:00:24.361000,0 days 00:00:30.100000,240.0,276.0,280.0,306.0,SOFT,21.0,1.0,False,3.0,True,1,True
VER,3,17.0,0 days 00:01:16.088000,0 days 00:00:21.565000,0 days 00:00:24.237000,0 days 00:00:30.286000,239.0,273.0,281.0,303.0,SOFT,22.0,1.0,False,3.0,True,1,True
VER,3,18.0,0 days 00:01:16.006000,0 days 00:00:21.558000,0 days 00:00:24.169000,0 days 00:00:30.279000,238.0,276.0,281.0,302.0,SOFT,23.0,1.0,False,3.0,True,1,True
VER,3,19.0,0 days 00:01:16.203000,0 days 00:00:21.641000,0 days 00:00:24.360000,0 days 00:00:30.202000,237.0,274.0,281.0,302.0,SOFT,24.0,1.0,False,3.0,True,12,False
VER,3,20.0,0 days 00:01:16.180000,0 days 00:00:21.677000,0 days 00:00:24.319000,0 days 00:00:30.184000,240.0,273.0,282.0,303.0,SOFT,25.0,1.0,False,3.0,True,1,False
VER,3,21.0,0 days 00:01:16.744000,0 days 00:00:21.851000,0 days 00:00:24.364000,0 days 00:00:30.529000,240.0,280.0,277.0,301.0,SOFT,26.0,1.0,False,3.0,True,1,False
VER,3,22.0,0 days 00:01:15.837000,0 days 00:00:21.676000,0 days 00:00:24.118000,0 days 00:00:30.043000,241.0,276.0,283.0,306.0,SOFT,27.0,1.0,False,3.0,True,1,True
VER,3,23.0,0 days 00:01:16.262000,0 days 00:00:21.772000,0 days 00:00:24.266000,0 days 00:00:30.224000,236.0,275.0,281.0,301.0,SOFT,28.0,1.0,False,3.0,True,1,False
VER,3,24.0,0 days 00:01:16.871000,0 days 00:00:21.735000,0 days 00:00:24.322000,0 days 00:00:30.814000,239.0,274.0,280.0,296.0,SOFT,29.0,1.0,False,3.0,True,1,False
VER,3,25.0,0 days 00:01:16.423000,0 days 00:00:21.774000,0 days 00:00:24.355000,0 days 00:00:30.294000,237.0,275.0,280.0,302.0,SOFT,30.0,1.0,False,3.0,True,1,False
VER,3,26.0,0 days 00:01:16.335000,0 days 00:00:21.704000,0 days 00:00:24.314000,0 days 00:00:30.317000,241.0,277.0,281.0,300.0,SOFT,31.0,1.0,False,3.0,True,1,False
VER,3,27.0,0 days 00:01:16.262000,0 days 00:00:21.746000,0 days 00:00:24.345000,0 days 00:00:30.171000,240.0,275.0,283.0,302.0,SOFT,32.0,1.0,False,3.0,True,1,False
VER,3,28.0,0 days 00:01:16.101000,0 days 00:00:21.687000,0 days 00:00:24.266000,0 days 00:00:30.148000,240.0,276.0,278.0,304.0,SOFT,33.0,1.0,False,3.0,True,1,False
VER,3,29.0,0 days 00:01:16.255000,0 days 00:00:21.690000,0 days 00:00:24.248000,0 days 00:00:30.317000,240.0,277.0,283.0,302.0,SOFT,34.0,1.0,False,3.0,True,1,False
VER,3,30.0,0 days 00:01:16.010000,0 days 00:00:21.642000,0 days 00:00:24.260000,0 days 00:00:30.108000,241.0,276.0,282.0,309.0,SOFT,35.0,1.0,False,2.0,True,12,False
VER,3,31.0,0 days 00:01:59.102000,0 days 00:00:28.872000,0 days 00:00:36.390000,0 days 00:00:53.840000,171.0,226.0,,255.0,SOFT,36.0,1.0,False,2.0,False,26,False
VER,3,32.0,0 days 00:01:40.342000,0 days 00:00:29.162000,0 days 00:00:36.652000,0 days 00:00:34.528000,222.0,193.0,283.0,288.0,MEDIUM,1.0,2.0,True,2.0,False,671,False
VER,3,33.0,0 days 00:01:18.320000,0 days 00:00:22.741000,0 days 00:00:24.931000,0 days 00:00:30.648000,235.0,276.0,278.0,308.0,MEDIUM,2.0,2.0,True,2.0,True,1,False
VER,3,34.0,0 days 00:01:17.060000,0 days 00:00:22.186000,0 days 00:00:24.535000,0 days 00:00:30.339000,238.0,276.0,282.0,300.0,MEDIUM,3.0,2.0,True,2.0,True,1,False
VER,3,35.0,0 days 00:01:16.430000,0 days 00:00:21.699000,0 days 00:00:24.346000,0 days 00:00:30.385000,241.0,278.0,282.0,309.0,MEDIUM,4.0,2.0,True,2.0,True,1,False
VER,3,36.0,0 days 00:01:16.570000,0 days 00:00:22.085000,0 days 00:00:24.211000,0 days 00:00:30.274000,240.0,277.0,282.0,303.0,MEDIUM,5.0,2.0,True,2.0,True,1,False
VER,3,37.0,0 days 00:01:15.535000,0 days 00:00:21.523000,0 days 00:00:24.074000,0 days 00:00:29.938000,241.0,278.0,288.0,306.0,MEDIUM,6.0,2.0,True,2.0,True,1,True
VER,3,38.0,0 days 00:01:15.690000,0 days 00:00:21.480000,0 days 00:00:24.033000,0 days 00:00:30.177000,242.0,280.0,282.0,306.0,MEDIUM,7.0,2.0,True,2.0,True,1,False
VER,3,39.0,0 days 00:01:15.635000,0 days 00:00:21.493000,0 days 00:00:24.034000,0 days 00:00:30.108000,240.0,276.0,283.0,300.0,MEDIUM,8.0,2.0,True,2.0,True,1,False
VER,3,40.0,0 days 00:01:15.596000,0 days 00:00:21.321000,0 days 00:00:23.995000,0 days 00:00:30.280000,243.0,277.0,284.0,300.0,MEDIUM,9.0,2.0,True,2.0,True,12,False
VER,3,41.0,0 days 00:01:15.618000,0 days 00:00:21.429000,0 days 00:00:24.151000,0 days 00:00:30.038000,240.0,276.0,282.0,302.0,MEDIUM,10.0,2.0,True,2.0,True,1,False
VER,3,42.0,0 days 00:01:15.415000,0 days 00:00:21.365000,0 days 00:00:24.024000,0 days 00:00:30.026000,243.0,280.0,283.0,311.0,MEDIUM,11.0,2.0,True,2.0,True,1,True
VER,3,43.0,0 days 00:01:15.387000,0 days 00:00:21.478000,0 days 00:00:23.983000,0 days 00:00:29.926000,244.0,279.0,283.0,304.0,MEDIUM,12.0,2.0,True,2.0,True,1,True
VER,3,44.0,0 days 00:01:15.505000,0 days 00:00:21.302000,0 days 00:00:24.059000,0 days 00:00:30.144000,241.0,276.0,280.0,296.0,MEDIUM,13.0,2.0,True,2.0,True,1,False
VER,3,45.0,0 days 00:01:15.222000,0 days 00:00:21.283000,0 days 00:00:24.021000,0 days 00:00:29.918000,244.0,276.0,283.0,298.0,MEDIUM,14.0,2.0,True,2.0,True,1,True
VER,3,46.0,0 days 00:01:32.344000,0 days 00:00:21.399000,0 days 00:00:33.692000,0 days 00:00:37.253000,197.0,229.0,296.0,298.0,MEDIUM,15.0,2.0,True,2.0,False,167,False
VER,3,47.0,0 days 00:01:15.476000,0 days 00:00:21.378000,0 days 00:00:24.091000,0 days 00:00:30.007000,242.0,278.0,284.0,299.0,MEDIUM,16.0,2.0,True,2.0,True,1,False
VER,3,48.0,0 days 00:01:15.452000,0 days 00:00:21.447000,0 days 00:00:23.906000,0 days 00:00:30.099000,242.0,281.0,284.0,302.0,MEDIUM,17.0,2.0,True,2.0,True,1,False
VER,3,49.0,0 days 00:01:15.535000,0 days 00:00:21.504000,0 days 00:00:24.014000,0 days 00:00:30.017000,242.0,279.0,283.0,306.0,MEDIUM,18.0,2.0,True,2.0,True,1,False
VER,3,50.0,0 days 00:01:15.021000,0 days 00:00:21.291000,0 days 00:00:23.841000,0 days 00:00:29.889000,244.0,280.0,284.0,303.0,MEDIUM,19.0,2.0,True,2.0,True,1,True
VER,3,51.0,0 days 00:01:15.494000,0 days 00:00:21.333000,0 days 00:00:24.006000,0 days 00:00:30.155000,241.0,275.0,283.0,298.0,MEDIUM,20.0,2.0,True,2.0,True,1,False
VER,3,52.0,0 days 00:01:18.606000,0 days 00:00:21.232000,0 days 00:00:23.914000,0 days 00:00:33.460000,242.0,279.0,228.0,305.0,MEDIUM,21.0,2.0,True,2.0,False,16,False
VER,3,53.0,0 days 00:01:44.334000,0 days 00:00:28.163000,0 days 00:00:33.058000,0 days 00:00:43.113000,211.0,241.0,229.0,238.0,MEDIUM,22.0,2.0,True,2.0,False,6,False
VER,3,54.0,0 days 00:01:21.504000,0 days 00:00:26.242000,0 days 00:00:24.834000,0 days 00:00:30.428000,238.0,277.0,282.0,300.0,MEDIUM,23.0,2.0,True,2.0,False,671,False
VER,3,55.0,0 days 00:01:15.453000,0 days 00:00:21.426000,0 days 00:00:24.079000,0 days 00:00:29.948000,242.0,280.0,285.0,304.0,MEDIUM,24.0,2.0,True,2.0,True,1,False
VER,3,56.0,0 days 00:01:15.559000,0 days 00:00:21.415000,0 days 00:00:23.920000,0 days 00:00:30.224000,242.0,278.0,284.0,303.0,MEDIUM,25.0,2.0,True,2.0,True,1,False
VER,3,57.0,0 days 00:01:15.950000,0 days 00:00:21.652000,0 days 00:00:24.127000,0 days 00:00:30.171000,242.0,278.0,280.0,303.0,MEDIUM,26.0,2.0,True,2.0,True,1,False
VER,3,58.0,0 days 00:01:15.336000,0 days 00:00:21.407000,0 days 00:00:23.898000,0 days 00:00:30.031000,243.0,278.0,287.0,298.0,MEDIUM,27.0,2.0,True,2.0,True,1,False
VER,3,59.0,0 days 00:01:14.791000,0 days 00:00:21.101000,0 days 00:00:23.814000,0 days 00:00:29.876000,243.0,278.0,285.0,302.0,MEDIUM,28.0,2.0,True,2.0,True,1,True
VER,3,60.0,0 days 00:01:14.854000,0 days 00:00:21.217000,0 days 00:00:23.798000,0 days 00:00:29.839000,244.0,277.0,285.0,306.0,MEDIUM,29.0,2.0,True,2.0,True,1,False
VER,3,61.0,0 days 00:01:15.097000,0 days 00:00:21.190000,0 days 00:00:23.916000,0 days 00:00:29.991000,243.0,279.0,283.0,310.0,MEDIUM,30.0,2.0,True,2.0,True,12,False
VER,3,62.0,0 days 00:01:15.563000,0 days 00:00:21.979000,0 days 00:00:23.970000,0 days 00:00:29.614000,243.0,286.0,305.0,316.0,MEDIUM,31.0,2.0,True,3.0,True,1,False
VER,3,63.0,0 days 00:01:15.153000,0 days 00:00:21.600000,0 days 00:00:23.929000,0 days 00:00:29.624000,244.0,284.0,289.0,317.0,MEDIUM,32.0,2.0,True,3.0,True,1,False
VER,3,64.0,0 days 00:01:15.236000,0 days 00:00:21.439000,0 days 00:00:24.099000,0 days 00:00:29.698000,245.0,283.0,290.0,313.0,MEDIUM,33.0,2.0,True,3.0,True,1,False
VER,3,65.0,0 days 00:01:14.423000,0 days 00:00:21.259000,0 days 00:00:23.724000,0 days 00:00:29.440000,247.0,287.0,298.0,320.0,MEDIUM,34.0,2.0,True,3.0,True,1,True
VER,3,66.0,0 days 00:01:14.707000,0 days 00:00:21.361000,0 days 00:00:23.901000,0 days 00:00:29.445000,245.0,288.0,309.0,321.0,MEDIUM,35.0,2.0,True,3.0,True,1,False
VER,3,67.0,0 days 00:01:15.094000,0 days 00:00:21.640000,0 days 00:00:23.848000,0 days 00:00:29.606000,244.0,288.0,303.0,318.0,MEDIUM,36.0,2.0,True,3.0,True,1,False
VER,3,68.0,0 days 00:01:14.398000,0 days 00:00:21.164000,0 days 00:00:23.796000,0 days 00:00:29.438000,245.0,286.0,265.0,329.0,MEDIUM,37.0,2.0,True,3.0,True,1,True
LAW,30,1.0,0 days 00:01:33.222000,,0 days 00:00:27.456000,0 days 00:00:33.078000,215.0,283.0,257.0,314.0,MEDIUM,1.0,1.0,True,9.0,False,1,False
LAW,30,2.0,0 days 00:01:22.682000,0 days 00:00:24.189000,0 days 00:00:26.265000,0 days 00:00:32.228000,233.0,277.0,271.0,316.0,MEDIUM,2.0,1.0,True,8.0,True,1,True
LAW,30,3.0,0 days 00:01:21.320000,0 days 00:00:23.518000,0 days 00:00:25.919000,0 days 00:00:31.883000,236.0,275.0,280.0,313.0,MEDIUM,3.0,1.0,True,8.0,True,1,True
LAW,30,4.0,0 days 00:01:20.125000,0 days 00:00:23.004000,0 days 00:00:25.551000,0 days 00:00:31.570000,234.0,275.0,281.0,309.0,MEDIUM,4.0,1.0,True,8.0,True,1,True
LAW,30,5.0,0 days 00:01:19.498000,0 days 00:00:22.801000,0 days 00:00:25.402000,0 days 00:00:31.295000,239.0,272.0,281.0,307.0,MEDIUM,5.0,1.0,True,8.0,True,1,True
LAW,30,6.0,0 days 00:01:18.870000,0 days 00:00:22.617000,0 days 00:00:25.407000,0 days 00:00:30.846000,234.0,273.0,282.0,307.0,MEDIUM,6.0,1.0,True,8.0,True,1,True
LAW,30,7.0,0 days 00:01:18.744000,0 days 00:00:22.539000,0 days 00:00:25.247000,0 days 00:00:30.958000,232.0,273.0,281.0,305.0,MEDIUM,7.0,1.0,True,8.0,True,1,True
LAW,30,8.0,0 days 00:01:18.146000,0 days 00:00:22.401000,0 days 00:00:25.047000,0 days 00:00:30.698000,236.0,274.0,279.0,310.0,MEDIUM,8.0,1.0,True,8.0,True,1,True
LAW,30,9.0,0 days 00:01:18.318000,0 days 00:00:22.531000,0 days 00:00:24.987000,0 days 00:00:30.800000,234.0,275.0,281.0,305.0,MEDIUM,9.0,1.0,True,8.0,True,1,False
LAW,30,10.0,0 days 00:01:18.168000,0 days 00:00:22.464000,0 days 00:00:24.897000,0 days 00:00:30.807000,236.0,274.0,278.0,304.0,MEDIUM,10.0,1.0,True,8.0,True,1,False
LAW,30,11.0,0 days 00:01:18.858000,0 days 00:00:22.498000,0 days 00:00:25.363000,0 days 00:00:30.997000,237.0,275.0,281.0,303.0,MEDIUM,11.0,1.0,True,8.0,True,1,False
LAW,30,12.0,0 days 00:01:18.184000,0 days 00:00:22.309000,0 days 00:00:24.973000,0 days 00:00:30.902000,235.0,273.0,278.0,303.0,MEDIUM,12.0,1.0,True,8.0,True,12,False
LAW,30,13.0,0 days 00:01:18.384000,0 days 00:00:22.397000,0 days 00:00:24.935000,0 days 00:00:31.052000,237.0,272.0,277.0,303.0,MEDIUM,13.0,1.0,True,8.0,True,2,False
LAW,30,14.0,0 days 00:01:18.314000,0 days 00:00:22.361000,0 days 00:00:25,0 days 00:00:30.953000,233.0,273.0,273.0,302.0,MEDIUM,14.0,1.0,True,8.0,True,21,False
LAW,30,15.0,0 days 00:01:17.889000,0 days 00:00:22.244000,0 days 00:00:24.923000,0 days 00:00:30.722000,237.0,274.0,277.0,302.0,MEDIUM,15.0,1.0,True,8.0,True,1,True
LAW,30,16.0,0 days 00:01:17.801000,0 days 00:00:22.098000,0 days 00:00:24.872000,0 days 00:00:30.831000,240.0,274.0,279.0,301.0,MEDIUM,16.0,1.0,True,8.0,True,1,True
LAW,30,17.0,0 days 00:01:17.580000,0 days 00:00:22.111000,0 days 00:00:24.736000,0 days 00:00:30.733000,239.0,272.0,281.0,301.0,MEDIUM,17.0,1.0,True,8.0,True,1,True
LAW,30,18.0,0 days 00:01:17.549000,0 days 00:00:22.136000,0 days 00:00:24.709000,0 days 00:00:30.704000,236.0,274.0,278.0,301.0,MEDIUM,18.0,1.0,True,8.0,True,12,True
LAW,30,19.0,0 days 00:01:17.553000,0 days 00:00:22.243000,0 days 00:00:24.684000,0 days 00:00:30.626000,238.0,276.0,276.0,307.0,MEDIUM,19.0,1.0,True,8.0,True,1,False
LAW,30,20.0,0 days 00:01:17.876000,0 days 00:00:22.123000,0 days 00:00:24.908000,0 days 00:00:30.845000,237.0,275.0,281.0,314.0,MEDIUM,20.0,1.0,True,8.0,True,1,False
LAW,30,21.0,0 days 00:01:17.842000,0 days 00:00:22.427000,0 days 00:00:24.806000,0 days 00:00:30.609000,239.0,275.0,279.0,305.0,MEDIUM,21.0,1.0,True,8.0,True,1,False
LAW,30,22.0,0 days 00:01:17.484000,0 days 00:00:22.089000,0 days 00:00:24.694000,0 days 00:00:30.701000,236.0,272.0,277.0,301.0,MEDIUM,22.0,1.0,True,8.0,True,1,True
LAW,30,23.0,0 days 00:01:17.628000,0 days 00:00:22.206000,0 days 00:00:24.799000,0 days 00:00:30.623000,238.0,274.0,282.0,303.0,MEDIUM,23.0,1.0,True,8.0,True,1,False
LAW,30,24.0,0 days 00:01:17.463000,0 days 00:00:22.053000,0 days 00:00:24.814000,0 days 00:00:30.596000,238.0,274.0,279.0,305.0,MEDIUM,24.0,1.0,True,8.0,True,1,True
LAW,30,25.0,0 days 00:01:17.753000,0 days 00:00:22.028000,0 days 00:00:24.715000,0 days 00:00:31.010000,240.0,276.0,279.0,303.0,MEDIUM,25.0,1.0,True,8.0,True,1,False
LAW,30,26.0,0 days 00:01:17.569000,0 days 00:00:22.227000,0 days 00:00:24.656000,0 days 00:00:30.686000,238.0,274.0,279.0,303.0,MEDIUM,26.0,1.0,True,8.0,True,1,False
LAW,30,27.0,0 days 00:01:17.383000,0 days 00:00:22.075000,0 days 00:00:24.722000,0 days 00:00:30.586000,240.0,277.0,280.0,302.0,MEDIUM,27.0,1.0,True,8.0,True,1,True
LAW,30,28.0,0 days 00:01:17.533000,0 days 00:00:22.058000,0 days 00:00:24.728000,0 days 00:00:30.747000,238.0,276.0,282.0,300.0,MEDIUM,28.0,1.0,True,8.0,True,1,False
LAW,30,29.0,0 days 00:01:17.265000,0 days 00:00:22.035000,0 days 00:00:24.675000,0 days 00:00:30.555000,241.0,276.0,281.0,304.0,MEDIUM,29.0,1.0,True,8.0,True,12,True
LAW,30,30.0,0 days 00:01:51.318000,0 days 00:00:22.060000,0 days 00:00:35.581000,0 days 00:00:53.677000,240.0,165.0,,258.0,MEDIUM,30.0,1.0,True,7.0,False,26,False
LAW,30,31.0,0 days 00:01:48.232000,0 days 00:00:29.107000,0 days 00:00:39.648000,0 days 00:00:39.477000,221.0,154.0,271.0,166.0,SOFT,1.0,2.0,True,7.0,False,67,False
LAW,30,32.0,0 days 00:01:21.248000,0 days 00:00:23.585000,0 days 00:00:26.491000,0 days 00:00:31.172000,239.0,284.0,285.0,329.0,SOFT,2.0,2.0,True,7.0,False,71,False
LAW,30,33.0,0 days 00:01:18.433000,0 days 00:00:22.529000,0 days 00:00:25.031000,0 days 00:00:30.873000,247.0,276.0,276.0,305.0,SOFT,3.0,2.0,True,7.0,True,1,False
LAW,30,34.0,0 days 00:01:18.177000,0 days 00:00:22.336000,0 days 00:00:24.957000,0 days 00:00:30.884000,240.0,275.0,280.0,301.0,SOFT,4.0,2.0,True,7.0,True,1,False
LAW,30,35.0,0 days 00:01:17.370000,0 days 00:00:22.050000,0 days 00:00:24.666000,0 days 00:00:30.654000,240.0,276.0,281.0,298.0,SOFT,5.0,2.0,True,7.0,True,1,False
LAW,30,36.0,0 days 00:01:16.844000,0 days 00:00:21.814000,0 days 00:00:24.498000,0 days 00:00:30.532000,241.0,275.0,285.0,297.0,SOFT,6.0,2.0,True,7.0,True,1,True
LAW,30,37.0,0 days 00:01:16.974000,0 days 00:00:21.817000,0 days 00:00:24.491000,0 days 00:00:30.666000,239.0,275.0,280.0,299.0,SOFT,7.0,2.0,True,7.0,True,1,False
LAW,30,38.0,0 days 00:01:16.993000,0 days 00:00:21.928000,0 days 00:00:24.580000,0 days 00:00:30.485000,240.0,276.0,284.0,299.0,SOFT,8.0,2.0,True,7.0,True,1,False
LAW,30,39.0,0 days 00:01:17.192000,0 days 00:00:21.735000,0 days 00:00:24.342000,0 days 00:00:31.115000,239.0,276.0,280.0,298.0,SOFT,9.0,2.0,True,7.0,True,12,False
LAW,30,40.0,0 days 00:01:17.472000,0 days 00:00:22.118000,0 days 00:00:24.583000,0 days 00:00:30.771000,241.0,276.0,279.0,299.0,SOFT,10.0,2.0,True,7.0,True,1,False
LAW,30,41.0,0 days 00:01:17.009000,0 days 00:00:21.787000,0 days 00:00:24.565000,0 days 00:00:30.657000,242.0,276.0,281.0,299.0,SOFT,11.0,2.0,True,7.0,True,1,False
LAW,30,42.0,0 days 00:01:16.718000,0 days 00:00:21.795000,0 days 00:00:24.457000,0 days 00:00:30.466000,240.0,278.0,280.0,302.0,SOFT,12.0,2.0,True,7.0,True,1,True
LAW,30,43.0,0 days 00:01:16.598000,0 days 00:00:21.711000,0 days 00:00:24.408000,0 days 00:00:30.479000,241.0,276.0,284.0,299.0,SOFT,13.0,2.0,True,7.0,True,1,True
LAW,30,44.0,0 days 00:01:16.686000,0 days 00:00:21.708000,0 days 00:00:24.500000,0 days 00:00:30.478000,241.0,279.0,282.0,305.0,SOFT,14.0,2.0,True,7.0,True,1,False
LAW,30,45.0,0 days 00:01:33.560000,0 days 00:00:21.634000,0 days 00:00:31.724000,0 days 00:00:40.202000,242.0,221.0,300.0,276.0,SOFT,15.0,2.0,True,7.0,False,167,False
LAW,30,46.0,0 days 00:01:18.339000,0 days 00:00:21.782000,0 days 00:00:24.382000,0 days 00:00:32.175000,244.0,279.0,285.0,237.0,SOFT,16.0,2.0,True,7.0,True,1,False
LAW,30,47.0,0 days 00:01:16.885000,0 days 00:00:22.022000,0 days 00:00:24.335000,0 days 00:00:30.528000,242.0,281.0,284.0,306.0,SOFT,17.0,2.0,True,7.0,True,1,False
